Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Paulo Dybala,Roma,Serie A,2022,28,Forward,WAM,6,475,3,0.568,3.064,0.581,3.064,0.581,3.175,,1.72,,2,0.379,1.482,0.281,1.242,0.235,3.46,0.656,1.016,0.193,0.64,0.121,0.377,0.071
Rafael Leão,Milan,Serie A,2022,23,Forward,WAM,6,467,3,0.578,2.368,0.456,2.368,0.456,2.744,,1.465,,3,0.578,0.781,0.15,0.781,0.15,2.476,0.477,1.021,0.197,0.335,0.065,0.686,0.132
Tammy Abraham,Roma,Serie A,2022,24,Forward,FW,6,486,2,0.37,3.453,0.639,3.453,0.639,3.115,,1.374,,1,0.185,0.514,0.095,0.514,0.095,2.331,0.432,0.085,0.016,-0.045,-0.008,0.131,0.024
Gerard Deulofeu,Udinese,Serie A,2022,28,Forward,WAM,6,500,0,,2.275,0.41,2.275,0.41,0.596,,0.077,,3,0.54,1.379,0.248,1.05,0.189,2.281,0.411,1.509,0.272,0.991,0.178,0.518,0.093
Victor Osimhen,Napoli,Serie A,2022,23,Forward,FW,5,425,2,0.424,4.475,0.948,4.475,0.948,0.999,,0.302,,1,0.212,0.347,0.074,0.347,0.073,2.152,0.456,-0.017,-0.004,-0.161,-0.034,0.143,0.03
Khvicha Kvaratskhelia,Napoli,Serie A,2022,21,Forward,FW,6,368,4,0.978,2.224,0.544,2.224,0.544,2.334,,1.037,,1,0.245,1.116,0.273,1.116,0.273,2.152,0.526,0.954,0.233,0.649,0.159,0.306,0.075
Hirving Lozano,Napoli,Serie A,2022,27,Forward,WAM,6,322,0,,1.494,0.418,1.494,0.418,0.073,,0.055,,1,0.28,1.156,0.323,1.156,0.323,2.096,0.586,0.581,0.162,0.537,0.15,0.044,0.012
Edin Dzeko,Internazionale,Serie A,2022,36,Forward,FW,6,250,1,0.36,1.954,0.703,1.954,0.703,2.088,,0.769,,1,0.36,0.851,0.306,0.85,0.306,1.774,0.639,0.449,0.161,0.127,0.046,0.322,0.116
Denzel Dumfries,Internazionale,Serie A,2022,26,Defender,FB,6,419,1,0.215,1.339,0.288,1.339,0.288,1.422,,0.32,,1,0.215,0.949,0.204,0.938,0.201,1.674,0.36,0.737,0.158,0.617,0.132,0.12,0.026
Darko Lazovic,Verona,Serie A,2022,31,Midfielder,WAM,6,520,0,,0.544,0.094,0.544,0.094,0.176,,-0.102,,1,0.173,1.353,0.234,1.352,0.234,1.632,0.283,1.07,0.185,0.747,0.129,0.322,0.056
Lautaro Martínez,Internazionale,Serie A,2022,25,Forward,FW,6,470,3,0.574,2.885,0.552,2.885,0.552,2.544,,1.144,,1,0.191,0.5,0.096,0.5,0.096,1.625,0.311,0.374,0.072,0.097,0.019,0.277,0.053
Brahim Díaz,Milan,Serie A,2022,23,Midfielder,WAM,4,213,1,0.423,0.948,0.4,0.948,0.4,0.96,,0.038,,1,0.423,0.577,0.244,0.577,0.244,1.445,0.611,0.293,0.124,0.238,0.101,0.055,0.023
Boulaye Dia,Salernitana,Serie A,2022,25,Forward,CAM,5,376,3,0.718,1.638,0.392,1.638,0.392,2.622,,1.054,,2,0.479,0.56,0.134,0.56,0.134,1.428,0.342,0.563,0.135,0.033,0.008,0.53,0.127
Nicolò Barella,Internazionale,Serie A,2022,25,Midfielder,CM,6,500,1,0.18,0.236,0.043,0.236,0.043,0.565,,0.412,,2,0.36,1.568,0.282,1.543,0.278,1.414,0.254,1.081,0.195,0.971,0.175,0.11,0.02
Sergej Milinkovic-Savic,Lazio,Serie A,2022,27,Midfielder,CM,6,525,0,,0.729,0.125,0.729,0.125,0.021,,-0.009,,4,0.686,1.321,0.226,1.31,0.225,1.387,0.238,0.721,0.124,0.584,0.1,0.136,0.023
Tonny Vilhena,Salernitana,Serie A,2022,27,Midfielder,CM,6,539,1,0.167,1.202,0.201,1.202,0.201,0.901,,0.333,,1,0.167,0.823,0.137,0.728,0.121,1.378,0.23,0.314,0.053,0.304,0.051,0.011,0.002
Nemanja Radonjic,Torino,Serie A,2022,26,Midfielder,WAM,6,383,1,0.235,1.969,0.463,1.969,0.463,2.123,,0.717,,0,,0.417,0.098,0.258,0.061,1.37,0.322,0.676,0.159,0.15,0.035,0.526,0.124
Nikola Vlasic,Torino,Serie A,2022,24,Midfielder,FW,6,495,3,0.545,1.562,0.284,1.562,0.284,3.074,,1.805,,0,,0.59,0.107,0.59,0.107,1.323,0.241,0.398,0.072,0.174,0.032,0.224,0.041
Matteo Politano,Napoli,Serie A,2022,29,Forward,WAM,6,218,1,0.413,0.836,0.345,0.836,0.345,0.854,,0.559,,1,0.413,0.995,0.411,0.689,0.284,1.28,0.528,0.651,0.269,0.374,0.155,0.276,0.114
Rafael Tolói,Atalanta,Serie A,2022,31,Defender,CB,6,512,1,0.176,1.895,0.333,1.895,0.333,1.265,,0.13,,0,,0.176,0.031,0.175,0.031,1.249,0.22,0.325,0.057,0.29,0.051,0.034,0.006
Joaquín Correa,Internazionale,Serie A,2022,28,Forward,WAM,6,171,2,1.053,1.472,0.775,1.472,0.775,1.687,,0.327,,1,0.526,0.444,0.234,0.444,0.234,1.234,0.65,0.102,0.054,-0.004,-0.002,0.105,0.056
Mattia Zaccagni,Lazio,Serie A,2022,27,Midfielder,CM,6,445,1,0.202,0.834,0.169,0.834,0.169,1.513,,0.82,,1,0.202,0.687,0.139,0.687,0.139,1.218,0.246,0.595,0.12,0.356,0.072,0.239,0.048
Marko Arnautovic,Bologna,Serie A,2022,33,Forward,FW,6,522,6,1.034,4.173,0.72,2.61,0.45,4.416,,0.995,,0,,0.509,0.088,0.508,0.088,1.215,0.209,0.039,0.007,-0.062,-0.011,0.101,0.017
Giovanni Di Lorenzo,Napoli,Serie A,2022,29,Defender,FB,6,540,0,,0.169,0.028,0.169,0.028,0.246,,0.185,,1,0.167,1.265,0.211,1.258,0.21,1.213,0.202,0.835,0.139,0.704,0.117,0.13,0.022
Nicolò Zaniolo,Roma,Serie A,2022,23,Midfielder,CAM,2,124,0,,1.111,0.806,1.111,0.806,0.194,,-0.143,,0,,0.244,0.177,0.243,0.176,1.207,0.876,0.096,0.069,0.031,0.022,0.065,0.047
Eljif Elmas,Napoli,Serie A,2022,22,Midfielder,CM,6,224,1,0.402,1.002,0.403,1.002,0.403,1.205,,0.617,,0,,0.548,0.22,0.547,0.22,1.179,0.474,0.215,0.086,0.128,0.051,0.087,0.035
Giorgos Kyriakopoulos,Sassuolo,Serie A,2022,26,Defender,FB,6,430,0,,0.62,0.13,0.62,0.13,0.354,,0.275,,1,0.209,0.844,0.177,0.81,0.17,1.159,0.243,0.459,0.096,0.335,0.07,0.124,0.026
Éderson,Atalanta,Serie A,2022,23,Midfielder,CM,4,213,0,,0.329,0.139,0.329,0.139,0.423,,0.348,,0,,1.164,0.492,1.15,0.486,1.152,0.487,0.385,0.163,0.294,0.124,0.091,0.039
Hakan Çalhanoglu,Internazionale,Serie A,2022,28,Midfielder,CAM,6,412,1,0.218,0.871,0.19,0.871,0.19,1.041,,0.577,,1,0.218,0.821,0.179,0.657,0.144,1.12,0.245,0.482,0.105,0.393,0.086,0.089,0.02
Dusan Vlahovic,Juventus,Serie A,2022,22,Forward,FW,5,441,4,0.816,2.737,0.559,1.955,0.399,2.902,,1.052,,0,,0.149,0.03,0.146,0.03,1.111,0.227,0.291,0.059,-0.069,-0.014,0.36,0.074
Gianluca Caprari,Monza,Serie A,2022,29,Forward,FW,6,433,0,,1.034,0.215,1.034,0.215,1.07,,0.264,,1,0.208,0.573,0.119,0.573,0.119,1.099,0.228,0.546,0.113,0.338,0.07,0.208,0.043
Ciro Immobile,Lazio,Serie A,2022,32,Forward,FW,6,540,3,0.5,2.575,0.429,2.575,0.429,3.375,,1.325,,1,0.167,0.36,0.06,0.359,0.06,1.095,0.183,0.374,0.062,-0.053,-0.009,0.427,0.071
Mehdi Léris,Sampdoria,Serie A,2022,24,Midfielder,WAM,6,381,0,,1.452,0.343,1.452,0.343,0.902,,-0.306,,0,,0.264,0.062,0.264,0.062,1.075,0.254,0.262,0.062,0.312,0.074,-0.05,-0.012
Roberto Soriano,Bologna,Serie A,2022,31,Midfielder,CM,6,320,0,,0.293,0.082,0.293,0.082,0.034,,-0.001,,1,0.281,0.918,0.258,0.917,0.258,1.031,0.29,0.553,0.155,0.471,0.132,0.082,0.023
Roberto Pereyra,Udinese,Serie A,2022,31,Midfielder,CAM,6,525,1,0.171,0.503,0.086,0.503,0.086,0.559,,0.449,,4,0.686,1.16,0.199,1.149,0.197,1.017,0.174,0.822,0.141,0.676,0.116,0.146,0.025
Karol Linetty,Torino,Serie A,2022,27,Midfielder,CM,6,435,0,,1.149,0.238,1.149,0.238,1.453,,0.48,,0,,0.159,0.033,0.123,0.025,1.013,0.21,0.235,0.049,-0.039,-0.008,0.274,0.057
Antonio Candreva,Salernitana,Serie A,2022,35,Midfielder,WAM,6,473,1,0.19,0.721,0.137,0.721,0.137,0.763,,0.225,,0,,1.314,0.25,0.792,0.151,1.005,0.191,0.876,0.167,0.728,0.139,0.148,0.028
Teun Koopmeiners,Atalanta,Serie A,2022,24,Midfielder,CM,6,540,4,0.667,2.042,0.34,0.479,0.08,2.633,,0.812,,1,0.167,1.156,0.193,0.913,0.152,0.975,0.162,1.298,0.216,0.795,0.132,0.503,0.084
Mërgim Vojvoda,Torino,Serie A,2022,27,Defender,FB,4,259,0,,0.517,0.18,0.517,0.18,0.431,,0.019,,2,0.695,0.903,0.314,0.901,0.313,0.955,0.332,0.655,0.228,0.542,0.188,0.113,0.039
Beto,Udinese,Serie A,2022,24,Forward,FW,6,228,4,1.579,2.73,1.077,2.73,1.077,3.02,,0.672,,0,,0.233,0.092,0.233,0.092,0.947,0.374,0.039,0.015,0.041,0.016,-0.002,-0.001
Kevin Lasagna,Verona,Serie A,2022,30,Forward,FW,6,463,1,0.194,1.543,0.3,1.543,0.3,0.946,,0.151,,1,0.194,0.034,0.007,0.034,0.007,0.946,0.184,0.196,0.038,0.011,0.002,0.184,0.036
Cyriel Dessers,Cremonese,Serie A,2022,27,Forward,FW,6,495,0,,1.661,0.302,1.661,0.302,,,0.29,,0,,0.338,0.062,0.338,0.062,0.941,0.171,0.169,0.031,0.126,0.023,0.043,0.008
Riccardo Sottil,Fiorentina,Serie A,2022,23,Forward,WAM,6,368,0,,0.617,0.151,0.617,0.151,0.722,,0.283,,2,0.489,0.688,0.168,0.688,0.168,0.931,0.228,0.693,0.169,0.22,0.054,0.472,0.116
Pasquale Mazzocchi,Salernitana,Serie A,2022,27,Defender,FB,6,459,1,0.196,0.448,0.088,0.448,0.088,0.665,,0.318,,1,0.196,0.637,0.125,0.525,0.103,0.919,0.18,0.652,0.128,0.449,0.088,0.203,0.04
Piotr Zielinski,Napoli,Serie A,2022,28,Midfielder,CM,6,373,1,0.241,0.759,0.183,0.759,0.183,1.243,,0.746,,3,0.724,1.493,0.36,0.797,0.192,0.908,0.219,0.34,0.082,0.223,0.054,0.117,0.028
Ruslan Malinovskyi,Atalanta,Serie A,2022,29,Midfielder,CAM,6,282,1,0.319,0.686,0.219,0.686,0.219,0.257,,-0.168,,1,0.319,0.692,0.221,0.421,0.135,0.867,0.277,0.606,0.193,0.56,0.179,0.046,0.015
Hans Hateboer,Atalanta,Serie A,2022,28,Defender,FB,5,422,0,,0.037,0.008,0.037,0.008,,,,,0,,0.923,0.197,0.906,0.193,0.858,0.183,0.536,0.114,0.46,0.098,0.077,0.016
Ademola Lookman,Atalanta,Serie A,2022,24,Midfielder,WAM,6,286,1,0.315,0.868,0.273,0.868,0.273,0.895,,0.404,,1,0.315,1.101,0.346,1.015,0.319,0.846,0.266,0.588,0.185,0.393,0.124,0.195,0.061
Martín Satriano,Empoli,Serie A,2022,21,Forward,FW,6,364,1,0.247,1.643,0.406,1.643,0.406,1.482,,0.706,,0,,0.122,0.03,0.122,0.03,0.813,0.201,0.143,0.035,0.117,0.029,0.026,0.006
Olivier Giroud,Milan,Serie A,2022,35,Forward,FW,6,376,3,0.718,2.98,0.713,2.198,0.526,2.643,,0.913,,1,0.239,0.123,0.03,0.123,0.03,0.811,0.194,0.055,0.013,-0.066,-0.016,0.121,0.029
Destiny Udogie,Udinese,Serie A,2022,19,Defender,FB,5,441,2,0.408,1.057,0.216,1.057,0.216,1.649,,0.646,,0,,0.246,0.05,0.242,0.049,0.809,0.165,0.828,0.169,0.254,0.052,0.574,0.117
Sam Lammers,Empoli,Serie A,2022,25,Forward,FW,6,464,1,0.194,1.34,0.26,1.34,0.26,0.78,,0.045,,1,0.194,0.12,0.023,0.12,0.023,0.809,0.157,-0.233,-0.045,-0.254,-0.049,0.021,0.004
Josh Doig,Verona,Serie A,2022,20,Defender,FB,4,208,1,0.433,0.667,0.288,0.667,0.288,0.759,,0.199,,1,0.433,0.235,0.102,0.235,0.102,0.803,0.347,0.327,0.141,0.224,0.097,0.103,0.045
Matteo Darmian,Internazionale,Serie A,2022,32,Defender,FB,5,336,0,,,,,,,,,,2,0.536,0.889,0.238,0.878,0.235,0.78,0.209,0.457,0.122,0.449,0.12,0.008,0.002
Felipe Anderson,Lazio,Serie A,2022,29,Midfielder,WAM,6,428,1,0.21,1.041,0.219,1.041,0.219,0.877,,0.45,,1,0.21,0.473,0.099,0.472,0.099,0.774,0.163,0.422,0.089,0.352,0.074,0.07,0.015
Joan Gonzàlez,Lecce,Serie A,2022,20,Midfielder,CM,6,407,1,0.221,1.024,0.226,1.024,0.226,1.163,,0.55,,0,,0.07,0.016,0.07,0.015,0.77,0.17,0.035,0.008,0.017,0.004,0.017,0.004
Andrea Pinamonti,Sassuolo,Serie A,2022,23,Forward,FW,6,427,1,0.211,0.98,0.207,0.98,0.207,0.528,,0.038,,0,,0.703,0.148,0.703,0.148,0.766,0.162,0.012,0.003,0.109,0.023,-0.097,-0.02
Simone Bastoni,Spezia,Serie A,2022,25,Defender,CM,6,457,2,0.394,0.317,0.062,0.317,0.062,0.841,,0.726,,1,0.197,0.717,0.141,0.595,0.117,0.757,0.149,0.257,0.051,0.158,0.031,0.099,0.019
Manolo Gabbiadini,Sampdoria,Serie A,2022,30,Forward,FW,4,109,1,0.826,0.889,0.734,0.889,0.734,1.342,,0.744,,0,,0.574,0.474,0.574,0.474,0.749,0.618,0.532,0.439,0.483,0.398,0.049,0.041
Filip Djuricic,Sampdoria,Serie A,2022,30,Midfielder,CAM,6,332,1,0.271,0.817,0.222,0.817,0.222,1.109,,0.398,,0,,0.316,0.086,0.316,0.086,0.742,0.201,0.319,0.086,0.17,0.046,0.149,0.04
Matheus Henrique,Sassuolo,Serie A,2022,24,Midfielder,CM,6,389,0,,0.818,0.189,0.818,0.189,0.468,,-0.254,,0,,0.343,0.079,0.341,0.079,0.73,0.169,0.312,0.072,0.181,0.042,0.13,0.03
Sandro Tonali,Milan,Serie A,2022,22,Midfielder,DMC,5,387,0,,0.349,0.081,0.349,0.081,0.149,,-0.099,,1,0.233,0.784,0.182,0.571,0.133,0.716,0.166,0.58,0.135,0.533,0.124,0.048,0.011
Ola Aina,Torino,Serie A,2022,25,Defender,FB,5,290,0,,0.051,0.016,0.051,0.016,,,,,0,,0.717,0.223,0.694,0.215,0.714,0.222,0.407,0.126,0.347,0.108,0.059,0.018
Sandi Lovric,Udinese,Serie A,2022,24,Midfielder,CM,6,310,1,0.29,0.475,0.138,0.475,0.138,0.137,,-0.002,,1,0.29,0.622,0.181,0.621,0.18,0.704,0.204,0.403,0.117,0.331,0.096,0.072,0.021
Samuele Birindelli,Monza,Serie A,2022,23,Defender,FB,6,474,0,,0.491,0.093,0.491,0.093,0.8,,0.395,,0,,0.528,0.1,0.525,0.1,0.701,0.133,0.116,0.022,-0.026,-0.005,0.142,0.027
Maxime Lopez,Sassuolo,Serie A,2022,24,Midfielder,CM,5,450,0,,0.306,0.061,0.306,0.061,0.2,,-0.106,,0,,0.61,0.122,0.607,0.121,0.701,0.14,0.591,0.118,0.466,0.093,0.124,0.025
André-Frank Zambo Anguissa,Napoli,Serie A,2022,26,Midfielder,DMC,6,502,0,,0.873,0.157,0.873,0.157,0.65,,0.112,,2,0.359,0.33,0.059,0.329,0.059,0.697,0.125,0.461,0.083,0.34,0.061,0.12,0.022
Riccardo Saponara,Fiorentina,Serie A,2022,30,Midfielder,CAM,5,180,0,,0.153,0.076,0.153,0.076,,,,,1,0.5,0.634,0.317,0.634,0.317,0.681,0.341,0.145,0.073,0.054,0.027,0.092,0.046
Antonio Sanabria,Torino,Serie A,2022,26,Forward,FW,6,412,1,0.218,1.485,0.324,1.485,0.324,1.921,,0.574,,1,0.218,0.595,0.13,0.595,0.13,0.67,0.146,-0.139,-0.03,0.036,0.008,-0.175,-0.038
Andrea Belotti,Roma,Serie A,2022,28,Forward,FW,3,64,0,,0.72,1.013,0.72,1.013,0.904,,0.184,,0,,0.004,0.006,0.004,0.006,0.657,0.923,-0.011,-0.015,0.001,0.001,-0.012,-0.017
Fabiano Parisi,Empoli,Serie A,2022,21,Defender,FB,6,502,1,0.179,0.36,0.065,0.36,0.065,0.246,,0.057,,0,,0.34,0.061,0.334,0.06,0.656,0.118,0.687,0.123,0.496,0.089,0.191,0.034
Marcelo Brozovic,Internazionale,Serie A,2022,29,Midfielder,CM,6,484,2,0.372,1.425,0.265,1.425,0.265,2.046,,0.857,,0,,0.204,0.038,0.201,0.037,0.645,0.12,0.236,0.044,0.159,0.03,0.077,0.014
Filippo Bandinelli,Empoli,Serie A,2022,27,Midfielder,CM,6,420,1,0.214,0.136,0.029,0.136,0.029,0.18,,0.127,,0,,0.668,0.143,0.656,0.141,0.633,0.136,0.127,0.027,0.005,0.001,0.123,0.026
Assan Ceesay,Lecce,Serie A,2022,28,Forward,FW,6,370,1,0.243,0.485,0.118,0.485,0.118,0.697,,0.44,,0,,0.353,0.086,0.353,0.086,0.625,0.152,0.064,0.016,-0.076,-0.019,0.14,0.034
Zeki Çelik,Roma,Serie A,2022,25,Defender,FB,5,257,0,,0.129,0.045,0.129,0.045,0.056,,0.022,,0,,0.647,0.227,0.643,0.225,0.622,0.218,0.442,0.155,0.355,0.124,0.087,0.031
Fabio Depaoli,Verona,Serie A,2022,25,Defender,FB,5,168,0,,0.099,0.053,0.099,0.053,,,,,0,,0.546,0.293,0.541,0.29,0.602,0.322,0.149,0.08,0.105,0.056,0.044,0.023
Stephane Singo,Torino,Serie A,2022,21,Defender,FB,4,242,0,,0.668,0.249,0.668,0.249,,,,,0,,0.126,0.047,0.123,0.046,0.559,0.208,0.102,0.038,0.011,0.004,0.091,0.034
Marko Pjaca,Empoli,Serie A,2022,27,Forward,WAM,2,120,0,,0.441,0.33,0.441,0.33,0.037,,-0.02,,0,,0.168,0.126,0.156,0.117,0.557,0.418,0.196,0.147,0.09,0.067,0.107,0.08
Federico Bonazzoli,Salernitana,Serie A,2022,25,Forward,FW,6,373,1,0.241,1.218,0.294,1.218,0.294,0.673,,0.043,,0,,0.141,0.034,0.141,0.034,0.557,0.134,0.161,0.039,0.003,0.001,0.159,0.038
Filippo Terracciano,Verona,Serie A,2022,19,Midfielder,CM,5,318,0,,0.05,0.014,0.05,0.014,,,,,0,,0.567,0.161,0.566,0.16,0.551,0.156,0.437,0.124,0.3,0.085,0.136,0.039
Kim Min-Jae,Napoli,Serie A,2022,25,Defender,CB,5,450,2,0.4,0.673,0.135,0.673,0.135,0.93,,0.489,,0,,0.184,0.037,0.183,0.037,0.546,0.109,0.629,0.126,0.453,0.091,0.177,0.035
Denso Kasius,Bologna,Serie A,2022,19,Defender,CB,5,304,0,,0.081,0.024,0.081,0.024,,,,,2,0.592,0.497,0.147,0.492,0.146,0.541,0.16,0.221,0.065,0.129,0.038,0.092,0.027
Ismaël Bennacer,Milan,Serie A,2022,24,Midfielder,CM,6,440,1,0.205,0.103,0.021,0.103,0.021,0.458,,0.394,,0,,0.912,0.187,0.531,0.109,0.539,0.11,0.556,0.114,0.432,0.088,0.124,0.025
Christian Kouamé,Fiorentina,Serie A,2022,24,Forward,FW,5,346,1,0.26,0.668,0.174,0.668,0.174,0.87,,0.384,,1,0.26,0.348,0.09,0.347,0.09,0.537,0.14,0.359,0.093,-0.007,-0.002,0.366,0.095
Charles Pickel,Cremonese,Serie A,2022,25,Midfielder,DMC,6,465,0,,0.425,0.082,0.425,0.082,0.215,,-0.04,,0,,0.24,0.046,0.24,0.046,0.534,0.103,0.299,0.058,0.201,0.039,0.098,0.019
Leonardo Spinazzola,Roma,Serie A,2022,29,Defender,FB,6,411,0,,0.137,0.03,0.137,0.03,0.677,,0.599,,0,,0.576,0.126,0.571,0.125,0.532,0.116,1.004,0.22,0.681,0.149,0.323,0.071
Tomás Rincón,Sampdoria,Serie A,2022,34,Midfielder,DMC,6,517,0,,0.1,0.017,0.1,0.017,0.081,,0.067,,2,0.348,0.581,0.101,0.571,0.099,0.528,0.092,0.44,0.077,0.351,0.061,0.089,0.016
Youssef Maleh,Fiorentina,Serie A,2022,24,Midfielder,CM,5,279,0,,0.242,0.078,0.242,0.078,,,,,0,,0.474,0.153,0.473,0.153,0.517,0.167,0.122,0.039,0.138,0.044,-0.016,-0.005
Luca Zanimacchia,Cremonese,Serie A,2022,24,Forward,WAM,6,344,0,,0.657,0.172,0.657,0.172,0.171,,-0.04,,0,,0.264,0.069,0.137,0.036,0.512,0.134,0.148,0.039,0.116,0.03,0.032,0.008
Luis Alberto,Lazio,Serie A,2022,29,Midfielder,CAM,6,226,2,0.796,0.461,0.184,0.461,0.184,1.354,,1.024,,0,,0.489,0.195,0.356,0.142,0.505,0.201,0.413,0.164,0.341,0.136,0.072,0.028
Thomas Henry,Verona,Serie A,2022,27,Forward,FW,6,502,2,0.359,1.57,0.282,1.57,0.282,1.738,,0.896,,0,,0.241,0.043,0.241,0.043,0.493,0.088,0.042,0.007,0.017,0.003,0.024,0.004
Matteo Bianchetti,Cremonese,Serie A,2022,29,Defender,CB,4,303,1,0.297,0.53,0.157,0.53,0.157,0.893,,0.387,,0,,0.03,0.009,0.028,0.008,0.486,0.144,0.151,0.045,0.132,0.039,0.02,0.006
Pierre Kalulu,Milan,Serie A,2022,22,Defender,FB,6,460,0,,0.913,0.179,0.913,0.179,0.601,,0.119,,0,,0.046,0.009,0.036,0.007,0.486,0.095,0.234,0.046,0.165,0.032,0.069,0.014
Bremer,Juventus,Serie A,2022,25,Defender,CB,6,535,1,0.168,0.687,0.116,0.687,0.116,0.47,,0.203,,0,,0.054,0.009,0.053,0.009,0.485,0.082,0.222,0.037,0.159,0.027,0.064,0.011
Kristian Thorstvedt,Sassuolo,Serie A,2022,23,Midfielder,CM,6,274,0,,0.28,0.092,0.28,0.092,0.084,,0.056,,0,,0.516,0.17,0.516,0.17,0.477,0.157,0.222,0.073,0.189,0.062,0.033,0.011
Aleksey Miranchuk,Torino,Serie A,2022,26,Midfielder,CAM,1,45,1,2,0.45,0.9,0.45,0.9,0.847,,0.397,,0,,0.065,0.13,0.065,0.13,0.477,0.954,0.08,0.161,-0.002,-0.004,0.082,0.164
Giacomo Bonaventura,Fiorentina,Serie A,2022,33,Midfielder,WAM,4,338,1,0.266,0.699,0.186,0.699,0.186,0.98,,0.836,,0,,0.266,0.071,0.264,0.07,0.474,0.126,0.121,0.032,-0.004,-0.001,0.126,0.033
Rick Karsdorp,Roma,Serie A,2022,27,Defender,FB,4,283,0,,0.095,0.03,0.095,0.03,,,,,0,,0.407,0.13,0.403,0.128,0.471,0.15,0.256,0.082,0.243,0.077,0.014,0.004
David Strelec,Spezia,Serie A,2022,21,Forward,FW,4,125,0,,0.533,0.384,0.533,0.384,,,,,0,,0.068,0.049,0.068,0.049,0.469,0.338,0.008,0.005,-0.028,-0.02,0.035,0.026
Leonardo Bonucci,Juventus,Serie A,2022,35,Defender,CB,3,192,1,0.469,1.073,0.503,0.291,0.136,1.162,,0.089,,0,,0.183,0.086,0.183,0.086,0.466,0.218,0.157,0.073,0.141,0.066,0.016,0.007
Samuele Ricci,Torino,Serie A,2022,21,Midfielder,CM,3,269,0,,0.31,0.104,0.31,0.104,0.063,,0,,1,0.335,0.202,0.068,0.191,0.064,0.466,0.156,0.087,0.029,0.074,0.025,0.013,0.004
Charles De Ketelaere,Milan,Serie A,2022,21,Midfielder,CM,6,280,0,,0.212,0.068,0.212,0.068,,,,,1,0.321,0.433,0.139,0.433,0.139,0.461,0.148,0.334,0.107,0.255,0.082,0.079,0.025
Ibañez,Roma,Serie A,2022,23,Defender,CB,6,540,1,0.167,0.877,0.146,0.877,0.146,0.294,,-0.134,,0,,0.033,0.006,0.029,0.005,0.46,0.077,0.199,0.033,0.133,0.022,0.067,0.011
Liam Henderson,Empoli,Serie A,2022,26,Midfielder,CM,5,305,0,,0.114,0.034,0.114,0.034,0.071,,-0.012,,1,0.295,0.4,0.118,0.399,0.118,0.456,0.134,-0.079,-0.023,0.029,0.008,-0.107,-0.032
Lassana Coulibaly,Salernitana,Serie A,2022,26,Midfielder,CM,5,433,0,,0.089,0.019,0.089,0.019,,,,,1,0.208,0.466,0.097,0.466,0.097,0.454,0.094,0.379,0.079,0.233,0.048,0.146,0.03
Duván Zapata,Atalanta,Serie A,2022,31,Forward,FW,4,289,0,,0.584,0.182,0.584,0.182,0.29,,-0.051,,0,,0.181,0.056,0.181,0.056,0.453,0.141,0.044,0.014,-0.036,-0.011,0.08,0.025
Arkadiusz Reca,Spezia,Serie A,2022,27,Midfielder,FB,6,526,0,,0.091,0.016,0.091,0.016,0.171,,0.143,,0,,0.443,0.076,0.426,0.073,0.444,0.076,0.446,0.076,0.263,0.045,0.184,0.031
Nicolás Domínguez,Bologna,Serie A,2022,24,Midfielder,CM,5,351,0,,0.22,0.056,0.22,0.056,0.205,,0.041,,0,,0.347,0.089,0.339,0.087,0.432,0.111,0.102,0.026,0.051,0.013,0.052,0.013
Gregoire Defrel,Sassuolo,Serie A,2022,31,Forward,FW,4,122,0,,1.263,0.932,1.263,0.932,1.564,,0.414,,0,,0.006,0.005,0.006,0.005,0.427,0.315,-0.01,-0.007,-0.024,-0.018,0.014,0.011
Stephan El Shaarawy,Roma,Serie A,2022,29,Forward,WAM,4,115,0,,0.298,0.233,0.298,0.233,0.636,,0.431,,0,,0.276,0.216,0.276,0.216,0.425,0.332,0.353,0.276,0.032,0.025,0.321,0.251
Valerio Verre,Sampdoria,Serie A,2022,28,Midfielder,CAM,6,214,0,,0.118,0.05,0.118,0.05,,,,,0,,0.44,0.185,0.439,0.185,0.422,0.178,0.168,0.071,0.137,0.057,0.032,0.013
Lorenzo Pellegrini,Roma,Serie A,2022,26,Midfielder,CM,6,519,0,,1.916,0.332,1.134,0.197,1.38,,1.032,,2,0.347,1.114,0.193,0.637,0.111,0.419,0.073,0.407,0.071,0.245,0.043,0.162,0.028
Fabio Miretti,Juventus,Serie A,2022,19,Midfielder,CAM,6,308,0,,0.548,0.16,0.548,0.16,0.057,,-0.039,,1,0.292,0.697,0.204,0.212,0.062,0.412,0.121,0.258,0.075,0.133,0.039,0.125,0.036
Theo Hernández,Milan,Serie A,2022,24,Defender,FB,6,525,1,0.171,1.321,0.226,0.539,0.092,1.257,,0.32,,0,,0.344,0.059,0.251,0.043,0.396,0.068,0.772,0.132,0.306,0.053,0.466,0.08
Lucas Martínez,Fiorentina,Serie A,2022,26,Defender,CB,6,465,1,0.194,0.731,0.141,0.731,0.141,0.846,,0.216,,0,,0.446,0.086,0.445,0.086,0.395,0.076,0.758,0.147,0.583,0.113,0.175,0.034
