Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Etienne Capoue,Villarreal,La Liga,2022,34,Midfielder,DMC,4,339,0,,1.061,0.282,1.061,0.282,0.818,,0.268,,0,,0.061,0.016,0.061,0.016,-0.1,-0.027,0.468,0.124,0.08,0.021,0.388,0.103
Unai Núñez,Celta de Vigo,La Liga,2022,25,Defender,CB,4,360,0,,0.144,0.036,0.144,0.036,,,,,0,,0.05,0.013,0.049,0.012,-0.116,-0.029,0.26,0.065,0.168,0.042,0.092,0.023
Javier Pastore,Elche,La Liga,2022,33,Midfielder,CAM,1,4,0,,,,,,,,,,0,,0.005,0.111,0.005,0.111,-0.139,-3.134,-0.079,-1.779,0.011,0.255,-0.09,-2.033
José Mari,Cádiz,La Liga,2022,34,Midfielder,DMC,3,138,0,,0.032,0.021,0.032,0.021,,,,,0,,0.022,0.014,0.021,0.014,-0.15,-0.098,0.016,0.01,0,0,0.016,0.01
Youssef En-Nesyri,Sevilla,La Liga,2022,25,Forward,FW,4,136,0,,0.136,0.09,0.136,0.09,0.022,,-0.012,,0,,0.019,0.012,0.019,0.012,-0.164,-0.109,-0.019,-0.012,-0.034,-0.022,0.015,0.01
Pathé Ciss,Rayo Vallecano,La Liga,2022,28,Midfielder,DMC,4,360,1,0.25,0.636,0.159,0.636,0.159,0.55,,-0.051,,0,,0.07,0.017,0.069,0.017,-0.204,-0.051,0.263,0.066,0.202,0.05,0.061,0.015
Aïssa Mandi,Villarreal,La Liga,2022,30,Defender,CB,2,13,0,,,,,,,,,,0,,0.009,0.06,0.009,0.059,,,0.034,0.234,0.022,0.155,0.011,0.079
Alexander Sørloth,Real Sociedad,La Liga,2022,26,Forward,FW,1,45,0,,,,,,,,,,0,,,,,,,,,,,,0.011,0.023
Jon Pacheco,Real Sociedad,La Liga,2022,21,Defender,CB,1,2,0,,,,,,,,,,0,,,,,,,,-0.002,-0.099,-0.002,-0.099,,
Álex Sola,Real Sociedad,La Liga,2022,23,Defender,FB,1,7,0,,,,,,,,,,0,,0,0.004,0,0.001,,,-0.001,-0.015,0,0.006,-0.002,-0.021
Mario Suárez,Rayo Vallecano,La Liga,2022,35,Defender,DMC,1,5,0,,,,,,,,,,0,,0,0.002,0,0.002,,,0.003,0.062,0,0.004,0.003,0.058
Carlos Domínguez,Celta de Vigo,La Liga,2022,21,Defender,CB,1,1,0,,,,,,,,,,0,,,,,,,,0.001,0.085,0.001,0.085,,
Carlos Clerc,Elche,La Liga,2022,30,Defender,FB,1,90,0,,0.051,0.051,0.051,0.051,,,,,0,,0.006,0.006,0.005,0.005,,,-0.002,-0.002,-0.016,-0.016,0.014,0.014
John Donald,Elche,La Liga,2022,22,Midfielder,CM,1,16,0,,,,,,,,,,0,,0,0.001,0,0.001,,,0.004,0.021,0.004,0.024,0,-0.002
Alejandro Alfaro,Elche,La Liga,2022,20,Midfielder,CM,1,14,0,,,,,,,,,,0,,,,,,,,0.063,0.404,,,0.063,0.404
Martin Braithwaite,Espanyol,La Liga,2022,31,Forward,FW,1,86,1,1.047,0.577,0.604,0.577,0.604,0.87,,0.515,,0,,0.009,0.009,0.009,0.009,,,0.024,0.025,0.01,0.011,0.013,0.014
Álvaro Fernández,Espanyol,La Liga,2022,24,Goalkeeper,GK,1,90,0,,,,,,,0.478,,1,0,,0.004,0.004,0.003,0.003,,,0.011,0.011,0.011,0.011,0,0
Omar El Hilali,Espanyol,La Liga,2022,18,Defender,FB,1,19,0,,,,,,,,,,0,,0,0.001,0,0.001,,,0.002,0.011,0.002,0.011,,
Simo,Espanyol,La Liga,2022,17,Defender,CB,1,29,0,,,,,,,,,,0,,0,0,0,0,,,0.003,0.008,0.003,0.009,0,0
