Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Bruno,Boavista,Primeira Liga,2022,23,Midfielder,CM,1,90,0,,,,,,,,,,0,,0.004,0.004,0.003,0.003,0.001,0.001,0.021,0.021,0.012,0.012,0.009,0.009
Luíz Carlos,Paços de Ferreira,Primeira Liga,2022,37,Midfielder,CM,1,52,0,,0.02,0.035,0.02,0.035,,,,,0,,0.001,0.003,0.001,0.003,0.001,0.001,-0.023,-0.04,-0.005,-0.008,-0.018,-0.032
Rodrigo Valente,Santa Clara,Primeira Liga,2022,21,Midfielder,CM,1,11,0,,,,,,,,,,0,,0.001,0.012,0.001,0.012,0,0.003,-0.008,-0.065,-0.006,-0.047,-0.002,-0.018
Safira,Vitória Guimarães,Primeira Liga,2022,27,Forward,FW,1,17,0,,,,,,,,,,0,,0.001,0.007,0.001,0.007,0,0.002,-0.003,-0.016,-0.003,-0.016,,
Mihailo Ristic,Benfica,Primeira Liga,2022,26,Defender,FB,1,1,0,,,,,,,,,,0,,0.001,0.053,0.001,0.053,0,0.024,-0.002,-0.196,-0.002,-0.145,-0.001,-0.05
Wendell,FC Porto,Primeira Liga,2022,29,Defender,FB,2,93,0,,,,,,,,,,0,,0.01,0.01,0.01,0.009,0,0,0.002,0.002,-0.005,-0.005,0.006,0.006
Nwankwo Obiora,Chaves,Primeira Liga,2022,31,Midfielder,DMC,1,45,0,,,,,,,,,,0,,0,0.001,0,0.001,0,0,0.003,0.007,0.003,0.007,,
João Basso,Arouca,Primeira Liga,2022,25,Defender,DMC,5,450,1,0.2,0.857,0.171,0.076,0.015,0.963,,0.181,,0,,0.038,0.008,0.037,0.007,0,0,0.204,0.041,0.181,0.036,0.022,0.004
Igor Julião,Vizela,Primeira Liga,2022,28,Defender,FB,1,6,0,,,,,,,,,,0,,0,0.002,0,0.001,0,0,0.001,0.013,0.001,0.013,0,0
Tiago Esgaio,Arouca,Primeira Liga,2022,27,Defender,DMC,4,357,0,,0.038,0.01,0.038,0.01,,,,,0,,0.025,0.006,0.019,0.005,0,0,0.097,0.024,0.086,0.022,0.011,0.003
Jan Vertonghen,Benfica,Primeira Liga,2022,35,Defender,CB,1,1,0,,,,,,,,,,0,,0,0.015,0,0.015,0,-0.01,-0.001,-0.083,0.001,0.09,-0.002,-0.174
Erison,Estoril Praia,Primeira Liga,2022,23,Forward,FW,1,22,0,,,,,,,,,,0,,,,,,0,-0.001,-0.001,-0.005,-0.001,-0.005,,
Fernando Varela,Casa Pia,Primeira Liga,2022,34,Defender,FB,2,28,0,,,,,,,,,,0,,0.001,0.004,0.001,0.004,0,-0.001,0.012,0.04,0.008,0.026,0.004,0.014
Osama Rashid,Vizela,Primeira Liga,2022,30,Midfielder,CM,2,4,0,,,,,,,,,,0,,,,,,0,-0.004,-0.005,-0.116,-0.003,-0.059,-0.003,-0.056
João Graça,Rio Ave,Primeira Liga,2022,27,Midfielder,CM,1,28,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,0,-0.001,0.002,0.006,-0.006,-0.021,0.008,0.027
Serginho,Estoril Praia,Primeira Liga,2022,21,Midfielder,CM,2,5,0,,,,,,,,,,0,,0,0.009,0,0.009,0,-0.008,0.018,0.329,0.004,0.08,0.014,0.25
Anderson,Casa Pia,Primeira Liga,2022,23,Midfielder,WAM,2,22,0,,,,,,,,,,0,,0.003,0.013,0.003,0.013,0,-0.002,0.007,0.028,0.007,0.028,,
Habib Sylla,Chaves,Primeira Liga,2022,23,Defender,CB,1,1,0,,,,,,,,,,0,,0.001,0.048,0.001,0.048,-0.001,-0.055,0.009,0.808,0.007,0.636,0.002,0.172
Euller,Chaves,Primeira Liga,2022,27,Midfielder,WAM,1,18,0,,,,,,,,,,0,,0,0.002,0,0.002,-0.001,-0.005,0.005,0.024,0.001,0.007,0.003,0.017
Zé Manuel,Rio Ave,Primeira Liga,2022,31,Forward,WAM,1,25,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,-0.001,-0.004,-0.005,-0.02,-0.006,-0.021,0,0.001
Tiago Morais,Boavista,Primeira Liga,2022,19,Forward,FW,2,25,0,,,,,,,,,,0,,0.007,0.027,0.007,0.027,-0.001,-0.004,-0.004,-0.015,0,0,-0.004,-0.015
Rubén Oliveira,Santa Clara,Primeira Liga,2022,27,Midfielder,CM,1,13,0,,,,,,,,,,0,,0.002,0.01,0.002,0.01,-0.001,-0.008,-0.005,-0.033,-0.004,-0.027,-0.001,-0.006
Luís Bastos,Paços de Ferreira,Primeira Liga,2022,20,Defender,FB,2,79,0,,,,,,,,,,0,,0.003,0.003,0.002,0.003,-0.001,-0.002,-0.021,-0.024,-0.027,-0.031,0.006,0.007
Víctor Gómez,Sporting Braga,Primeira Liga,2022,22,Defender,FB,1,44,0,,,,,,,,,,0,,0.006,0.011,0.005,0.011,-0.001,-0.003,0.014,0.029,0.014,0.029,,
Fernando Fonseca,Paços de Ferreira,Primeira Liga,2022,25,Defender,FB,2,57,0,,,,,,,,,,0,,0.008,0.013,0.005,0.007,-0.002,-0.003,0.063,0.1,0.043,0.068,0.021,0.032
Mohamed Achouri,Estoril Praia,Primeira Liga,2022,23,Forward,WAM,2,5,0,,,,,,,,,,0,,0,0.006,0,0.006,-0.002,-0.043,-0.002,-0.032,-0.011,-0.199,0.009,0.167
Boubacar Hanne,Gil Vicente,Primeira Liga,2022,23,Midfielder,CAM,2,31,0,,0.051,0.147,0.051,0.147,,,,,0,,0.243,0.707,0.012,0.034,-0.002,-0.007,0.047,0.137,0.03,0.087,0.017,0.05
Flávio Ramos,Paços de Ferreira,Primeira Liga,2022,28,Defender,CB,2,180,0,,,,,,,,,,0,,0.006,0.003,0.006,0.003,-0.003,-0.001,0.048,0.024,0.042,0.021,0.006,0.003
Sotirios Alexandropoulos,Sporting CP,Primeira Liga,2022,20,Midfielder,CM,1,1,0,,,,,,,,,,0,,0,0.01,0,0.01,-0.003,-0.296,0.015,1.344,0,0.019,0.015,1.325
Julio Dabo,Boavista,Primeira Liga,2022,19,Defender,CB,3,12,0,,,,,,,,,,0,,0.001,0.005,0.001,0.005,-0.005,-0.036,0.005,0.039,0.006,0.043,-0.001,-0.005
Rui Costa,Santa Clara,Primeira Liga,2022,26,Forward,FW,1,45,0,,,,,,,,,,0,,0.002,0.004,0.002,0.004,-0.006,-0.012,0.018,0.036,-0.002,-0.003,0.02,0.039
André Teles,Marítimo,Primeira Liga,2022,25,Midfielder,CM,2,59,0,,,,,,,,,,0,,0.004,0.007,0.004,0.007,-0.006,-0.009,0.014,0.022,0.018,0.028,-0.004,-0.006
Xavier Quintillá,Santa Clara,Primeira Liga,2022,26,Defender,FB,3,74,0,,,,,,,,,,0,,0.089,0.108,0.005,0.006,-0.008,-0.009,0.034,0.041,0.021,0.026,0.013,0.016
Zé Carlos,Vitória Guimarães,Primeira Liga,2022,20,Midfielder,,1,58,0,,,,,,,,,,0,,0.005,0.008,0.005,0.007,-0.008,-0.012,0.001,0.002,-0.003,-0.005,0.004,0.007
Emmanuel Boateng,Rio Ave,Primeira Liga,2022,26,Forward,FW,1,19,0,,,,,,,,,,0,,0,0.001,0,0.001,-0.008,-0.038,-0.008,-0.04,-0.008,-0.04,,
Paulo Henrique,Santa Clara,Primeira Liga,2022,25,Defender,FB,5,450,0,,0.118,0.024,0.118,0.024,,,,,1,0.2,0.078,0.016,0.068,0.014,-0.012,-0.002,0.325,0.065,0.311,0.062,0.015,0.003
André Pereira,Rio Ave,Primeira Liga,2022,27,Forward,FW,2,97,0,,0.057,0.053,0.057,0.053,,,,,0,,0.006,0.006,0.006,0.006,-0.016,-0.015,0.023,0.021,-0.021,-0.019,0.044,0.041
Ukra,Rio Ave,Primeira Liga,2022,34,Forward,WAM,2,9,0,,,,,,,,,,0,,0,0.002,0,0.002,-0.016,-0.162,-0.001,-0.009,-0.001,-0.009,,
Leonardo Ruiz,Rio Ave,Primeira Liga,2022,26,Forward,FW,3,51,0,,,,,,,,,,0,,0.004,0.007,0.004,0.007,-0.019,-0.033,-0.028,-0.05,-0.034,-0.06,0.006,0.01
James Léa Siliki,Estoril Praia,Primeira Liga,2022,26,Midfielder,CM,5,144,1,0.625,0.136,0.085,0.136,0.085,0.308,,0.221,,0,,0.071,0.044,0.061,0.038,-0.02,-0.012,0.06,0.037,0.022,0.014,0.037,0.023
Bruno Marques,Arouca,Primeira Liga,2022,23,Forward,FW,2,33,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,-0.023,-0.063,-0.008,-0.021,-0.01,-0.026,0.002,0.005
Moisés Mosquera,Marítimo,Primeira Liga,2022,21,Midfielder,CB,2,110,0,,,,,,,,,,1,0.818,0.02,0.016,0.019,0.016,-0.026,-0.021,0.042,0.034,0.032,0.026,0.01,0.008
Stephen Eustáquio,FC Porto,Primeira Liga,2022,25,Midfielder,DMC,4,159,0,,0.232,0.131,0.232,0.131,,,,,2,1.132,0.611,0.346,0.611,0.346,-0.028,-0.016,0.422,0.239,0.379,0.215,0.043,0.024
Jô,Chaves,Primeira Liga,2022,27,Forward,FW,1,8,0,,,,,,,,,,0,,0.001,0.01,0.001,0.01,-0.028,-0.312,-0.004,-0.041,-0.004,-0.041,,
Pablo Moreno,Marítimo,Primeira Liga,2022,20,Forward,FW,4,103,0,,0.032,0.028,0.032,0.028,,,,,0,,0.055,0.048,0.006,0.006,-0.03,-0.026,0.013,0.011,-0.022,-0.02,0.035,0.031
Rui Fonte,FC Famalicão,Primeira Liga,2022,32,Forward,FW,4,118,0,,0.034,0.026,0.034,0.026,,,,,0,,0.03,0.023,0.03,0.023,-0.03,-0.023,0.11,0.084,-0.011,-0.009,0.121,0.092
Bruno Almeida,Santa Clara,Primeira Liga,2022,25,Midfielder,CM,2,101,0,,0.035,0.031,0.035,0.031,,,,,0,,0.069,0.061,0.003,0.003,-0.031,-0.027,-0.018,-0.016,-0.014,-0.013,-0.004,-0.004
Kyosuke Tagawa,Santa Clara,Primeira Liga,2022,23,Forward,WAM,5,327,0,,0.095,0.026,0.095,0.026,0.067,,0.052,,1,0.275,0.013,0.003,0.013,0.003,-0.033,-0.009,-0.006,-0.002,-0.028,-0.008,0.022,0.006
Guima,Chaves,Primeira Liga,2022,26,Midfielder,CM,4,182,0,,0.047,0.023,0.047,0.023,0.063,,0.016,,0,,0.052,0.026,0.052,0.026,-0.035,-0.017,0.13,0.064,0.103,0.051,0.028,0.014
Steven Vitória,Chaves,Primeira Liga,2022,35,Defender,CB,4,360,1,0.25,0.223,0.056,0.223,0.056,0.203,,0.183,,0,,0.026,0.006,0.025,0.006,-0.039,-0.01,0.068,0.017,0.107,0.027,-0.038,-0.01
Andrézinho,Santa Clara,Primeira Liga,2022,25,Forward,FW,3,36,0,,0.025,0.061,0.025,0.061,,,,,0,,0.003,0.006,0.002,0.004,-0.047,-0.116,-0.006,-0.014,-0.003,-0.008,-0.002,-0.006
Nigel Thomas,Paços de Ferreira,Primeira Liga,2022,21,Forward,WAM,4,308,0,,0.091,0.027,0.091,0.027,0.026,,-0.002,,0,,0.027,0.008,0.017,0.005,-0.058,-0.017,0.015,0.004,-0.014,-0.004,0.03,0.009
Arthur Sales,Paços de Ferreira,Primeira Liga,2022,20,Forward,FW,4,197,0,,0.109,0.05,0.109,0.05,0.156,,0.118,,0,,0.028,0.013,0.028,0.013,-0.058,-0.027,-0.092,-0.042,-0.017,-0.008,-0.075,-0.034
Salvador Agra,Boavista,Primeira Liga,2022,30,Forward,WAM,2,142,0,,0.023,0.014,0.023,0.014,,,,,0,,0.062,0.04,0.058,0.037,-0.068,-0.043,0.2,0.127,0.135,0.085,0.066,0.042
Kévin Zohi,Vizela,Primeira Liga,2022,25,Forward,CAM,5,300,1,0.3,0.243,0.073,0.243,0.073,0.368,,0.327,,0,,0.14,0.042,0.139,0.042,-0.098,-0.029,0.135,0.04,0.087,0.026,0.047,0.014
Enea Mihaj,FC Famalicão,Primeira Liga,2022,24,Defender,CB,2,180,0,,,,,,,,,,0,,0.005,0.003,0.005,0.002,-0.099,-0.049,0.031,0.015,0.03,0.015,0.001,0
Yaw Moses,Arouca,Primeira Liga,2022,23,Midfielder,CM,5,185,0,,0.014,0.007,0.014,0.007,0.007,,-0.007,,0,,0.034,0.017,0.024,0.012,-0.099,-0.048,0.055,0.027,0.046,0.022,0.009,0.005
Paulinho,Sporting CP,Primeira Liga,2022,29,Forward,FW,1,60,0,,0.056,0.084,0.056,0.084,,,,,0,,0.005,0.007,0.005,0.007,-0.103,-0.154,-0.012,-0.018,-0.025,-0.038,0.013,0.02
Mateus Uribe,FC Porto,Primeira Liga,2022,31,Midfielder,CM,5,382,1,0.236,1.223,0.288,0.441,0.104,0.951,,0.169,,0,,0.177,0.042,0.101,0.024,-0.105,-0.025,0.33,0.078,0.242,0.057,0.087,0.021
Anderson,Vizela,Primeira Liga,2022,27,Defender,CB,5,450,1,0.2,0.198,0.04,0.198,0.04,0.236,,0.038,,0,,0.027,0.005,0.026,0.005,-0.122,-0.024,0.139,0.028,0.133,0.027,0.006,0.001
Vítor Gomes,Rio Ave,Primeira Liga,2022,34,Midfielder,CM,4,171,0,,0.015,0.008,0.015,0.008,0.095,,0.08,,0,,0.097,0.051,0.09,0.047,-0.123,-0.065,0.198,0.104,0.187,0.098,0.011,0.006
João Carlos,Estoril Praia,Primeira Liga,2022,27,Forward,FW,5,286,2,0.629,1.374,0.432,1.374,0.432,1.279,,0.314,,0,,0.069,0.022,0.069,0.022,-0.126,-0.04,-0.039,-0.012,0.019,0.006,-0.057,-0.018
Kennedy Boateng,Santa Clara,Primeira Liga,2022,25,Defender,CB,5,450,0,,0.097,0.019,0.097,0.019,,,,,0,,0.038,0.008,0.036,0.007,-0.137,-0.027,0.24,0.048,0.217,0.043,0.023,0.005
Willyan,Portimonense,Primeira Liga,2022,27,Defender,CB,4,360,0,,0.092,0.023,0.092,0.023,0.142,,0.099,,0,,0.13,0.032,0.128,0.032,-0.146,-0.036,0.427,0.107,0.389,0.097,0.038,0.009
Rafael Fernandes,Arouca,Primeira Liga,2022,20,Defender,CB,2,135,0,,0.148,0.098,0.148,0.098,0.131,,0.04,,0,,0.007,0.005,0.007,0.005,-0.157,-0.105,0.034,0.022,0.04,0.027,-0.006,-0.004
Jason Bahamboula,Vitória Guimarães,Primeira Liga,2022,21,Forward,FW,1,8,0,,0.093,1.042,0.093,1.042,,,,,0,,,,,,-0.176,-1.976,-0.004,-0.047,-0.004,-0.047,,
Matheus Costa,Marítimo,Primeira Liga,2022,27,Defender,CB,5,374,0,,0.019,0.005,0.019,0.005,0.023,,0.003,,0,,0.03,0.007,0.03,0.007,-0.177,-0.042,0.126,0.03,0.094,0.023,0.032,0.008
André Amaro,Vitória Guimarães,Primeira Liga,2022,20,Defender,CB,5,450,0,,0.346,0.069,0.346,0.069,0.078,,0.05,,0,,0.055,0.011,0.054,0.011,-0.189,-0.038,0.309,0.062,0.228,0.046,0.081,0.016
Clayton,Casa Pia,Primeira Liga,2022,23,Forward,FW,5,84,0,,0.293,0.313,0.293,0.313,0.109,,-0.115,,0,,0.005,0.006,0.005,0.006,-0.204,-0.218,-0.109,-0.117,-0.014,-0.015,-0.095,-0.102
Anderson Silva,Vitória Guimarães,Primeira Liga,2022,24,Forward,FW,5,258,0,,0.886,0.309,0.886,0.309,0.291,,0.049,,0,,0.003,0.001,0.003,0.001,-0.216,-0.075,0.019,0.007,-0.01,-0.003,0.029,0.01
Nicolás Otamendi,Benfica,Primeira Liga,2022,34,Defender,CB,4,359,0,,0.342,0.086,0.342,0.086,0.036,,0.012,,0,,0.067,0.017,0.065,0.016,-0.35,-0.088,0.218,0.055,0.274,0.069,-0.056,-0.014
David Carmo,FC Porto,Primeira Liga,2022,23,Defender,CB,1,90,0,,0.034,0.034,0.034,0.034,0.027,,-0.006,,0,,0.012,0.012,0.012,0.012,,,0.028,0.028,0.025,0.025,0.003,0.003
Léo Bolgado,Casa Pia,Primeira Liga,2022,24,Defender,CB,1,10,0,,,,,,,,,,0,,0,0.002,0,0.002,,,0.002,0.021,0.002,0.021,,
Paulo Oliveira,Sporting Braga,Primeira Liga,2022,30,Defender,CB,1,10,0,,,,,,,,,,0,,0.001,0.011,0.001,0.011,,,0.007,0.061,0.006,0.051,0.001,0.01
Ricardo Mangas,Boavista,Primeira Liga,2022,24,Defender,FB,1,28,0,,,,,,,,,,0,,,,,,,,0.038,0.121,0,-0.001,0.038,0.122
Joel Silva,Boavista,Primeira Liga,2022,19,Midfielder,CM,1,5,0,,,,,,,,,,0,,0,0.002,0,0.002,,,-0.006,-0.106,-0.006,-0.106,,
Ivanildo Fernandes,Vizela,Primeira Liga,2022,26,Defender,CB,1,45,0,,,,,,,,,,0,,,,,,,,0.002,0.005,0.002,0.005,,
Carlos Isaac,Vizela,Primeira Liga,2022,24,Defender,FB,2,8,0,,,,,,,,,,0,,0.001,0.014,0,0.006,,,0,0.005,-0.004,-0.051,0.005,0.056
João Queirós,Chaves,Primeira Liga,2022,24,Defender,CB,1,11,0,,,,,,,,,,0,,,,,,,,0.001,0.008,0.001,0.008,,
Bilel Aouacheria,Gil Vicente,Primeira Liga,2022,28,Forward,WAM,1,45,0,,0.22,0.44,0.22,0.44,0.149,,-0.071,,0,,,,,,,,0.009,0.019,,,0.009,0.019
Emmanuel Hackman,Gil Vicente,Primeira Liga,2022,27,Defender,FB,1,45,0,,,,,,,,,,0,,0.001,0.002,0.001,0.001,,,0.003,0.007,0.002,0.005,0.001,0.002
Tomás Araújo,Gil Vicente,Primeira Liga,2022,20,Defender,CB,1,45,0,,,,,,,,,,0,,0.019,0.038,0.019,0.038,,,0.035,0.069,0.033,0.066,0.002,0.003
Mamadou Tounkara,Vitória Guimarães,Primeira Liga,2022,20,Defender,CB,1,45,0,,,,,,,,,,0,,0,0.001,0,0.001,,,-0.001,-0.003,-0.001,-0.002,0,0
Volnei Feltes,Estoril Praia,Primeira Liga,2022,22,Defender,CB,1,8,0,,,,,,,,,,0,,0,0.002,0,0.002,,,0.002,0.022,0.002,0.022,,
