Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Vincent Marchetti,Ajaccio,Ligue 1,2022,25,Midfielder,CM,7,515,0,,0.304,0.053,0.304,0.053,0.383,,0.301,,0,,0.428,0.075,0.428,0.075,0.539,0.094,0.406,0.071,0.283,0.049,0.123,0.022
Xavier Chavalerin,Troyes,Ligue 1,2022,31,Midfielder,CM,6,234,0,,0.258,0.099,0.258,0.099,0.317,,0.234,,1,0.385,0.686,0.264,0.444,0.171,0.536,0.206,0.137,0.053,0.123,0.047,0.014,0.005
Cyrille Bayala,Ajaccio,Ligue 1,2022,26,Forward,WAM,7,453,1,0.199,0.712,0.141,0.712,0.141,0.822,,0.413,,0,,0.14,0.028,0.135,0.027,0.531,0.106,0.52,0.103,0.154,0.031,0.366,0.073
Juan Bernat,Paris Saint-Germain,Ligue 1,2022,29,Defender,FB,5,169,1,0.533,0.539,0.287,0.539,0.287,0.808,,0.285,,0,,0.364,0.194,0.363,0.194,0.528,0.281,0.288,0.153,0.126,0.067,0.162,0.086
Théo Le Bris,Lorient,Ligue 1,2022,19,Defender,FB,6,275,0,,0.519,0.17,0.519,0.17,,,,,0,,0.145,0.047,0.145,0.047,0.527,0.172,0.252,0.082,0.076,0.025,0.175,0.057
Mouhamadou Diarra,Strasbourg,Ligue 1,2022,18,Midfielder,FW,6,296,0,,0.269,0.082,0.269,0.082,0.118,,0.109,,0,,0.424,0.129,0.424,0.129,0.525,0.16,0.255,0.077,0.072,0.022,0.183,0.056
Angel Gomes,Lille,Ligue 1,2022,22,Midfielder,CAM,7,594,1,0.152,0.441,0.067,0.441,0.067,0.57,,0.43,,0,,0.723,0.11,0.374,0.057,0.518,0.079,0.292,0.044,0.08,0.012,0.212,0.032
Youssouf Fofana,Monaco,Ligue 1,2022,23,Midfielder,DMC,6,465,1,0.194,0.534,0.103,0.534,0.103,0.258,,-0.133,,0,,0.621,0.12,0.62,0.12,0.515,0.1,0.381,0.074,0.234,0.045,0.147,0.028
Haris Belkebla,Brest,Ligue 1,2022,28,Midfielder,CM,7,595,1,0.151,0.26,0.039,0.26,0.039,0.443,,0.278,,0,,0.347,0.053,0.347,0.052,0.515,0.078,0.349,0.053,0.257,0.039,0.091,0.014
Mohamed Youssouf,Ajaccio,Ligue 1,2022,34,Midfielder,WAM,4,286,0,,0.012,0.004,0.012,0.004,,,,,0,,0.529,0.166,0.525,0.165,0.51,0.161,0.164,0.052,0.095,0.03,0.069,0.022
Marco Verratti,Paris Saint-Germain,Ligue 1,2022,29,Midfielder,CM,7,514,0,,,,,,,,,,0,,0.773,0.135,0.757,0.133,0.507,0.089,0.876,0.153,0.589,0.103,0.286,0.05
Lukasz Poreba,Lens,Ligue 1,2022,22,Midfielder,CM,3,203,0,,0.41,0.182,0.41,0.182,,,,,1,0.443,0.17,0.075,0.17,0.075,0.501,0.222,0.248,0.11,0.234,0.104,0.014,0.006
Arthur Theate,Rennes,Ligue 1,2022,22,Defender,CB,7,630,1,0.143,0.441,0.063,0.441,0.063,0.653,,0.143,,0,,0.4,0.057,0.394,0.056,0.496,0.071,0.801,0.114,0.751,0.107,0.05,0.007
Presnel Kimpembe,Paris Saint-Germain,Ligue 1,2022,27,Defender,CB,6,539,0,,0.487,0.081,0.487,0.081,,,,,0,,0.363,0.061,0.361,0.06,0.495,0.083,0.594,0.099,0.505,0.084,0.089,0.015
Vanderson,Monaco,Ligue 1,2022,21,Defender,FB,6,313,0,,0.37,0.106,0.37,0.106,,,,,0,,0.397,0.114,0.385,0.111,0.493,0.142,0.245,0.071,0.042,0.012,0.203,0.058
Wesley Saïd,Lens,Ligue 1,2022,27,Forward,FW,5,108,2,1.667,0.705,0.588,0.705,0.588,0.762,,0.36,,0,,0.061,0.051,0.061,0.051,0.492,0.41,0.098,0.081,0.072,0.06,0.025,0.021
Rominigue Kouamé,Troyes,Ligue 1,2022,25,Midfielder,WAM,7,630,0,,0.286,0.041,0.286,0.041,,,,,1,0.143,0.815,0.116,0.815,0.116,0.49,0.07,0.111,0.016,0.204,0.029,-0.093,-0.013
Elye Wahi,Montpellier,Ligue 1,2022,19,Forward,FW,7,575,4,0.626,2.727,0.427,2.727,0.427,2.601,,0.964,,1,0.157,0.041,0.006,0.041,0.006,0.489,0.077,0.039,0.006,-0.037,-0.006,0.077,0.012
Mounaim El Idrissy,Ajaccio,Ligue 1,2022,23,Forward,FW,6,444,1,0.203,1.133,0.23,1.133,0.23,0.863,,-0.006,,0,,0.24,0.049,0.24,0.049,0.478,0.097,0.367,0.074,0.069,0.014,0.298,0.06
Farès Chaïbi,Toulouse,Ligue 1,2022,19,Midfielder,CM,5,220,0,,0.728,0.298,0.728,0.298,0.169,,-0.127,,1,0.409,0.227,0.093,0.221,0.091,0.476,0.195,0.17,0.07,0.101,0.041,0.069,0.028
Facundo Medina,Lens,Ligue 1,2022,23,Defender,CB,7,630,0,,0.379,0.054,0.379,0.054,,,,,0,,0.373,0.053,0.367,0.052,0.466,0.067,0.95,0.136,0.699,0.1,0.251,0.036
Khéphren Thuram,Nice,Ligue 1,2022,21,Midfielder,CM,7,508,0,,0.073,0.013,0.073,0.013,,,,,1,0.177,0.53,0.094,0.53,0.094,0.465,0.082,0.356,0.063,0.149,0.026,0.207,0.037
Laurent Abergel,Lorient,Ligue 1,2022,29,Midfielder,CM,7,605,0,,0.142,0.021,0.142,0.021,,,,,0,,0.385,0.057,0.385,0.057,0.463,0.069,0.24,0.036,0.255,0.038,-0.014,-0.002
Andreas Bruus,Troyes,Ligue 1,2022,23,Defender,FB,2,173,0,,,,,,,,,,1,0.52,0.485,0.252,0.483,0.251,0.463,0.241,0.086,0.045,0.06,0.031,0.026,0.014
Edon Zhegrova,Lille,Ligue 1,2022,23,Forward,WAM,5,228,0,,0.267,0.106,0.267,0.106,0.1,,0.069,,0,,0.262,0.103,0.247,0.098,0.459,0.181,0.326,0.129,0.065,0.026,0.261,0.103
Téji Savanier,Montpellier,Ligue 1,2022,30,Midfielder,CM,4,338,2,0.533,0.198,0.053,0.198,0.053,0.827,,0.691,,0,,0.726,0.193,0.326,0.087,0.456,0.121,0.376,0.1,0.305,0.081,0.071,0.019
Castello Lukeba,Lyon,Ligue 1,2022,19,Defender,CB,7,630,1,0.143,0.37,0.053,0.37,0.053,0.56,,0.224,,0,,0.288,0.041,0.287,0.041,0.45,0.064,0.804,0.115,0.641,0.092,0.164,0.023
Akim Zedadka,Lille,Ligue 1,2022,27,Defender,FB,4,234,1,0.385,0.414,0.159,0.414,0.159,0.782,,0.469,,0,,0.169,0.065,0.168,0.065,0.429,0.165,0.149,0.057,0.124,0.048,0.025,0.01
Jordan Lotomba,Nice,Ligue 1,2022,23,Defender,FB,6,472,0,,0.104,0.02,0.104,0.02,0.034,,-0.014,,0,,0.425,0.081,0.422,0.08,0.425,0.081,0.406,0.077,0.18,0.034,0.225,0.043
Wahbi Khazri,Montpellier,Ligue 1,2022,31,Forward,WAM,5,369,2,0.488,0.685,0.167,0.685,0.167,1.569,,0.967,,1,0.244,0.109,0.027,0.1,0.025,0.418,0.102,0.21,0.051,0.132,0.032,0.078,0.019
Julien Ponceau,Lorient,Ligue 1,2022,21,Midfielder,CM,4,146,0,,0.219,0.135,0.219,0.135,,,,,1,0.616,0.299,0.184,0.299,0.184,0.418,0.257,0.428,0.264,0.323,0.199,0.105,0.065
Renaud Ripart,Troyes,Ligue 1,2022,29,Midfielder,WAM,7,315,1,0.286,1.144,0.327,1.144,0.327,1.139,,0.312,,0,,0.182,0.052,0.182,0.052,0.417,0.119,-0.219,-0.063,-0.078,-0.022,-0.141,-0.04
Ado Onaiwu,Toulouse,Ligue 1,2022,26,Forward,FW,6,169,0,,0.478,0.254,0.478,0.254,,,,,1,0.533,0.109,0.058,0.109,0.058,0.409,0.218,0.127,0.068,-0.024,-0.013,0.151,0.08
Jean-Ricner Bellegarde,Strasbourg,Ligue 1,2022,24,Midfielder,CM,7,580,0,,0.235,0.036,0.235,0.036,0.029,,0.003,,0,,0.938,0.145,0.443,0.069,0.408,0.063,0.397,0.062,0.253,0.039,0.144,0.022
Gaëtan Charbonnier,Auxerre,Ligue 1,2022,33,Forward,FW,2,135,1,0.667,0.482,0.321,0.482,0.321,0.614,,0.191,,0,,0.059,0.039,0.058,0.039,0.392,0.261,0.04,0.027,0.108,0.072,-0.068,-0.045
Neto Borges,Clermont,Ligue 1,2022,25,Defender,FB,6,498,0,,0.045,0.008,0.045,0.008,,,,,0,,0.438,0.079,0.435,0.079,0.391,0.071,0.195,0.035,0.11,0.02,0.085,0.015
Waniss Taibi,Angers,Ligue 1,2022,20,Midfielder,CM,4,106,0,,0.073,0.062,0.073,0.062,,,,,1,0.849,0.336,0.285,0.336,0.285,0.388,0.33,0.14,0.119,0.125,0.106,0.015,0.013
Mitchell van Bergen,Reims,Ligue 1,2022,23,Forward,WAM,5,219,0,,0.919,0.378,0.919,0.378,0.384,,-0.108,,0,,0.422,0.173,0.302,0.124,0.384,0.158,0.323,0.133,0.104,0.043,0.219,0.09
Jens Cajuste,Reims,Ligue 1,2022,23,Midfielder,DMC,4,192,0,,0.301,0.141,0.301,0.141,0.327,,0.112,,1,0.469,0.245,0.115,0.245,0.115,0.383,0.179,0.064,0.03,-0.037,-0.018,0.102,0.048
Souleyman Doumbia,Angers,Ligue 1,2022,25,Defender,FB,7,573,0,,0.073,0.011,0.073,0.011,0.131,,0.058,,0,,0.362,0.057,0.356,0.056,0.378,0.059,0.556,0.087,0.268,0.042,0.288,0.045
Marin Jakolis,Angers,Ligue 1,2022,25,Forward,WAM,1,27,0,,0.181,0.605,0.181,0.605,0.171,,0.076,,0,,0.346,1.152,0.346,1.152,0.376,1.253,0.151,0.503,0.123,0.411,0.028,0.092
Adrien Truffert,Rennes,Ligue 1,2022,20,Defender,FB,7,515,0,,0.316,0.055,0.316,0.055,,,,,2,0.35,0.228,0.04,0.222,0.039,0.372,0.065,0.458,0.08,0.301,0.053,0.157,0.027
Dimitri Lienard,Strasbourg,Ligue 1,2022,34,Midfielder,WAM,5,350,0,,0.237,0.061,0.237,0.061,0.041,,0.023,,0,,0.452,0.116,0.322,0.083,0.372,0.096,0.251,0.065,0.163,0.042,0.088,0.023
Lilian Brassier,Brest,Ligue 1,2022,22,Defender,CB,7,571,0,,0.117,0.018,0.117,0.018,0.036,,0.021,,0,,0.478,0.075,0.459,0.072,0.371,0.058,0.479,0.075,0.34,0.054,0.139,0.022
Erik Palmer-Brown,Troyes,Ligue 1,2022,25,Defender,CB,7,605,0,,0.123,0.018,0.123,0.018,0.122,,0.029,,0,,0.366,0.054,0.363,0.054,0.365,0.054,0.702,0.104,0.122,0.018,0.58,0.086
Achraf Dari,Brest,Ligue 1,2022,23,Defender,CB,7,449,1,0.2,0.631,0.126,0.631,0.126,1.08,,0.48,,0,,0.027,0.005,0.026,0.005,0.363,0.073,0.004,0.001,-0.021,-0.004,0.024,0.005
Pape Gueye,Marseille,Ligue 1,2022,23,Midfielder,DMC,4,200,1,0.45,0.648,0.291,0.648,0.291,0.675,,0.216,,0,,0.195,0.088,0.192,0.086,0.359,0.162,0.256,0.115,0.205,0.092,0.05,0.023
Désiré Doué,Rennes,Ligue 1,2022,17,Midfielder,CM,7,289,1,0.311,0.454,0.142,0.454,0.142,0.472,,0.061,,0,,0.339,0.106,0.069,0.021,0.357,0.111,0.19,0.059,-0.005,-0.001,0.195,0.061
Maxime Busi,Reims,Ligue 1,2022,22,Defender,WAM,6,456,0,,0.013,0.003,0.013,0.003,,,,,1,0.197,0.398,0.079,0.388,0.077,0.356,0.07,0.341,0.067,0.251,0.05,0.09,0.018
Amine Harit,Marseille,Ligue 1,2022,25,Midfielder,CAM,2,76,0,,0.279,0.33,0.279,0.33,0.325,,0.048,,0,,0.17,0.201,0.169,0.2,0.348,0.412,0.093,0.11,0.001,0.002,0.092,0.108
Rony Lopes,Troyes,Ligue 1,2022,26,Midfielder,WAM,4,211,0,,0.39,0.166,0.39,0.166,0.569,,0.363,,2,0.853,0.294,0.125,0.177,0.076,0.346,0.148,0.246,0.105,0.137,0.059,0.109,0.046
Florent Ogier,Clermont,Ligue 1,2022,33,Defender,CB,5,447,0,,0.105,0.021,0.105,0.021,,,,,1,0.201,0.51,0.103,0.508,0.102,0.344,0.069,0.588,0.118,0.511,0.103,0.076,0.015
Mohamed Camara,Monaco,Ligue 1,2022,22,Midfielder,DMC,5,380,0,,0.278,0.066,0.278,0.066,0.345,,0.092,,0,,0.24,0.057,0.238,0.056,0.344,0.081,0.338,0.08,0.225,0.053,0.113,0.027
Ignatius Ganago,Nantes,Ligue 1,2022,23,Forward,FW,6,169,1,0.533,0.594,0.316,0.594,0.316,0.88,,0.328,,1,0.533,0.048,0.025,0.048,0.025,0.343,0.182,-0.14,-0.075,-0.106,-0.056,-0.034,-0.018
Thierno Baldé,Troyes,Ligue 1,2022,20,Defender,CB,6,424,0,,0.05,0.011,0.05,0.011,,,,,0,,0.365,0.078,0.363,0.077,0.34,0.072,0.417,0.089,0.244,0.052,0.173,0.037
Dante,Nice,Ligue 1,2022,38,Defender,CB,7,630,0,,0.363,0.052,0.363,0.052,0.415,,0.189,,0,,0.116,0.017,0.115,0.016,0.339,0.048,0.245,0.035,0.478,0.068,-0.233,-0.033
Romain Hamouma,Ajaccio,Ligue 1,2022,35,Forward,WAM,5,320,0,,0.19,0.054,0.19,0.054,0.056,,0.032,,0,,0.429,0.121,0.267,0.075,0.335,0.094,0.2,0.056,0.161,0.045,0.04,0.011
Clement Vidal,Ajaccio,Ligue 1,2022,22,Defender,FB,4,277,0,,0.13,0.042,0.13,0.042,,,,,0,,0.339,0.11,0.335,0.109,0.326,0.106,0.219,0.071,0.239,0.078,-0.02,-0.007
Ismaël Boura,Lens,Ligue 1,2022,22,Defender,FB,1,20,0,,0.019,0.088,0.019,0.088,0.04,,0.018,,0,,0.306,1.376,0.306,1.376,0.322,1.449,0.134,0.605,0.125,0.563,0.009,0.041
Issiaga Sylla,Toulouse,Ligue 1,2022,28,Defender,FB,5,345,0,,0.091,0.024,0.091,0.024,0.265,,0.269,,0,,0.292,0.076,0.287,0.075,0.321,0.084,0.773,0.202,0.666,0.174,0.107,0.028
Nathan Ngoumou,Toulouse,Ligue 1,2022,,,,1,90,0,,,,,,,,,,0,,0.337,0.337,0.337,0.337,0.32,0.32,0.022,0.022,0.016,0.016,0.006,0.006
Billal Brahimi,Nice,Ligue 1,2022,22,Forward,FW,5,147,0,,0.149,0.091,0.149,0.091,,,,,1,0.612,0.345,0.211,0.342,0.209,0.319,0.196,0.114,0.07,0.03,0.019,0.084,0.051
Joris Chotard,Montpellier,Ligue 1,2022,20,Midfielder,DMC,6,512,0,,,,,,,,,,0,,0.373,0.066,0.363,0.064,0.315,0.055,0.165,0.029,0.158,0.028,0.008,0.001
Arkadiusz Milik,Marseille,Ligue 1,2022,28,Forward,FW,2,131,0,,0.336,0.231,0.336,0.231,,,,,0,,0.007,0.005,0.007,0.005,0.315,0.216,0.078,0.053,-0.05,-0.034,0.128,0.088
Hugo Ekitike,Paris Saint-Germain,Ligue 1,2022,20,Forward,CM,5,67,0,,0.344,0.462,0.344,0.462,0.619,,0.318,,0,,0.048,0.064,0.048,0.064,0.314,0.422,0.044,0.059,-0.031,-0.041,0.075,0.101
Chancel Mbemba,Marseille,Ligue 1,2022,28,Defender,CB,7,585,1,0.154,0.392,0.06,0.392,0.06,0.439,,0.132,,0,,0.083,0.013,0.078,0.012,0.312,0.048,0.511,0.079,0.373,0.057,0.138,0.021
Jean-Charles Castelletto,Nantes,Ligue 1,2022,27,Defender,CB,6,516,0,,0.098,0.017,0.098,0.017,0.036,,-0.008,,0,,0.294,0.051,0.292,0.051,0.312,0.054,0.309,0.054,0.242,0.042,0.067,0.012
Andrei Girotto,Nantes,Ligue 1,2022,30,Defender,CB,7,615,0,,0.43,0.063,0.43,0.063,,,,,1,0.146,0.138,0.02,0.138,0.02,0.307,0.045,0.323,0.047,0.315,0.046,0.008,0.001
Nicolas Pépé,Nice,Ligue 1,2022,27,Forward,FW,4,346,1,0.26,1.636,0.426,0.854,0.222,1.271,,0.086,,0,,0.351,0.091,0.179,0.047,0.295,0.077,0.249,0.065,0.053,0.014,0.197,0.051
Calvin Stengs,Nice,Ligue 1,2022,,,,4,214,0,,0.146,0.062,0.146,0.062,0.513,,0.457,,0,,0.314,0.132,0.313,0.132,0.287,0.121,0.174,0.073,-0.017,-0.007,0.191,0.08
Johann Lepenant,Lyon,Ligue 1,2022,19,Midfielder,CM,6,463,0,,0.154,0.03,0.154,0.03,,,,,0,,0.329,0.064,0.329,0.064,0.287,0.056,0.329,0.064,0.316,0.061,0.013,0.003
Matthis Abline,Rennes,Ligue 1,2022,19,Forward,FW,5,70,1,1.286,0.819,1.053,0.819,1.053,0.142,,0.04,,0,,0.162,0.208,0.162,0.208,0.286,0.367,0.004,0.005,0.014,0.017,-0.009,-0.012
Youcef Atal,Nice,Ligue 1,2022,26,Defender,FB,5,203,0,,0.082,0.036,0.082,0.036,0.245,,0.17,,0,,0.249,0.11,0.247,0.11,0.285,0.126,0.22,0.098,0.132,0.058,0.088,0.039
Youssouf M'Changama,Auxerre,Ligue 1,2022,32,Midfielder,CM,7,227,0,,0.02,0.008,0.02,0.008,,,,,0,,0.37,0.147,0.349,0.138,0.283,0.112,0.153,0.061,0.151,0.06,0.002,0.001
Wout Faes,Reims,Ligue 1,2022,,,,3,270,0,,,,,,,,,,0,,0.298,0.099,0.297,0.099,0.283,0.094,0.173,0.058,0.15,0.05,0.023,0.008
Jordan Ferri,Montpellier,Ligue 1,2022,30,Midfielder,CM,6,502,0,,,,,,,,,,1,0.179,0.337,0.06,0.335,0.06,0.282,0.051,0.391,0.07,0.288,0.052,0.103,0.018
Andreaw Gravillon,Reims,Ligue 1,2022,24,Defender,CB,7,615,0,,0.205,0.03,0.205,0.03,0.073,,0.015,,0,,0.337,0.049,0.334,0.049,0.277,0.041,0.355,0.052,0.276,0.04,0.08,0.012
Thomas Mangani,Ajaccio,Ligue 1,2022,35,Midfielder,DMC,5,430,1,0.209,1.702,0.356,0.138,0.029,1.616,,0.053,,1,0.209,0.754,0.158,0.231,0.048,0.276,0.058,0.278,0.058,0.182,0.038,0.096,0.02
Gédéon Kalulu,Lorient,Ligue 1,2022,25,Defender,FB,7,630,0,,0.086,0.012,0.086,0.012,,,,,2,0.286,0.285,0.041,0.28,0.04,0.274,0.039,0.521,0.074,0.291,0.042,0.23,0.033
Léo Leroy,Montpellier,Ligue 1,2022,22,Midfielder,CM,6,136,0,,0.267,0.177,0.267,0.177,,,,,0,,0.129,0.085,0.129,0.085,0.272,0.18,0.125,0.082,0.073,0.049,0.051,0.034
Batista Mendy,Angers,Ligue 1,2022,22,Midfielder,DMC,6,450,0,,0.29,0.058,0.29,0.058,,,,,0,,0.106,0.021,0.106,0.021,0.272,0.054,0.25,0.05,0.19,0.038,0.06,0.012
Paul Joly,Auxerre,Ligue 1,2022,22,Defender,CB,5,450,0,,0.32,0.064,0.32,0.064,,,,,0,,0.178,0.036,0.175,0.035,0.265,0.053,0.378,0.076,0.327,0.065,0.051,0.01
Mickaël Alphonse,Ajaccio,Ligue 1,2022,33,Defender,FB,6,432,0,,0.139,0.029,0.139,0.029,,,,,0,,0.309,0.064,0.303,0.063,0.262,0.055,0.289,0.06,0.173,0.036,0.116,0.024
Stijn Spierings,Toulouse,Ligue 1,2022,26,Midfielder,CAM,7,630,0,,0.132,0.019,0.132,0.019,,,,,0,,0.252,0.036,0.249,0.036,0.262,0.037,0.514,0.073,0.438,0.063,0.077,0.011
Jodel Dossou,Clermont,Ligue 1,2022,30,Midfielder,WAM,4,184,0,,0.328,0.16,0.328,0.16,0.748,,0.47,,0,,0.006,0.003,0.005,0.003,0.259,0.127,0.086,0.042,-0.003,-0.002,0.089,0.044
Jean-Clair Todibo,Nice,Ligue 1,2022,22,Defender,CB,6,532,0,,0.081,0.014,0.081,0.014,,,,,0,,0.248,0.042,0.243,0.041,0.258,0.044,0.622,0.105,0.54,0.091,0.082,0.014
Florian Tardieu,Troyes,Ligue 1,2022,30,Midfielder,DMC,7,611,3,0.442,2.534,0.373,0.189,0.028,2.496,,0.094,,0,,0.51,0.075,0.179,0.026,0.257,0.038,0.514,0.076,0.388,0.057,0.125,0.018
Arbër Zeneli,Reims,Ligue 1,2022,27,Midfielder,WAM,4,181,0,,0.416,0.207,0.416,0.207,,,,,1,0.497,0.201,0.1,0.118,0.059,0.256,0.127,0.179,0.089,0.029,0.015,0.15,0.074
Guillermo Maripán,Monaco,Ligue 1,2022,28,Defender,CB,5,382,2,0.471,0.554,0.13,0.554,0.13,0.858,,0.304,,0,,0.081,0.019,0.081,0.019,0.255,0.06,0.484,0.114,0.231,0.054,0.253,0.06
Sergio Ramos,Paris Saint-Germain,Ligue 1,2022,36,Defender,CB,7,535,0,,0.298,0.05,0.298,0.05,0.374,,0.311,,0,,0.132,0.022,0.13,0.022,0.252,0.042,0.366,0.062,0.311,0.052,0.054,0.009
Jordan Veretout,Marseille,Ligue 1,2022,29,Midfielder,CM,7,374,0,,0.142,0.034,0.142,0.034,0.026,,-0.012,,0,,0.257,0.062,0.227,0.055,0.251,0.061,0.216,0.052,0.176,0.042,0.04,0.01
Mattéo Guendouzi,Marseille,Ligue 1,2022,23,Midfielder,CM,7,533,0,,0.343,0.058,0.343,0.058,0.129,,-0.087,,2,0.338,0.451,0.076,0.45,0.076,0.251,0.042,0.502,0.085,0.34,0.057,0.161,0.027
Samuel Moutoussamy,Nantes,Ligue 1,2022,26,Midfielder,CM,6,407,0,,0.341,0.075,0.341,0.075,0.159,,0.088,,0,,0.089,0.02,0.089,0.02,0.248,0.055,0.237,0.052,0.064,0.014,0.173,0.038
Samuel Gigot,Marseille,Ligue 1,2022,28,Defender,CB,5,368,1,0.245,0.461,0.113,0.461,0.113,0.63,,0.082,,0,,0.035,0.009,0.034,0.008,0.248,0.061,0.203,0.05,0.068,0.017,0.136,0.033
Stephy Mavididi,Montpellier,Ligue 1,2022,24,Forward,FW,1,30,0,,,,,,,,,,0,,0.259,0.778,0.259,0.778,0.244,0.731,0.085,0.256,0.109,0.327,-0.024,-0.071
Jim Allevinah,Clermont,Ligue 1,2022,27,Forward,WAM,7,431,0,,0.67,0.14,0.67,0.14,0.456,,0.215,,0,,0.06,0.013,0.06,0.013,0.24,0.05,0.249,0.052,-0.014,-0.003,0.263,0.055
Qazim Laçi,Ajaccio,Ligue 1,2022,26,Midfielder,CM,7,205,0,,0.135,0.059,0.135,0.059,,,,,0,,0.314,0.138,0.176,0.077,0.233,0.102,0.22,0.097,0.199,0.087,0.021,0.009
Nuno da Costa,Auxerre,Ligue 1,2022,31,Midfielder,FW,4,289,1,0.311,0.356,0.111,0.356,0.111,1.001,,0.697,,0,,0.264,0.082,0.264,0.082,0.228,0.071,0.038,0.012,-0.035,-0.011,0.072,0.022
Gabriel Gudmundsson,Lille,Ligue 1,2022,23,Defender,WAM,5,105,0,,0.023,0.02,0.023,0.02,,,,,0,,0.225,0.193,0.224,0.192,0.226,0.194,0.09,0.078,0.054,0.046,0.037,0.032
Mateusz Wieteska,Clermont,Ligue 1,2022,25,Defender,CB,7,630,0,,0.019,0.003,0.019,0.003,,,,,0,,0.355,0.051,0.35,0.05,0.225,0.032,0.41,0.059,0.362,0.052,0.048,0.007
Jérémie Bela,Clermont,Ligue 1,2022,29,Forward,WAM,6,298,1,0.302,0.329,0.099,0.329,0.099,0.282,,-0.002,,0,,0.059,0.018,0.058,0.017,0.224,0.068,0.174,0.053,0.088,0.027,0.086,0.026
Lorenz Assignon,Rennes,Ligue 1,2022,22,Defender,FB,2,74,0,,0.231,0.281,0.231,0.281,0.84,,0.425,,0,,0.004,0.005,0.003,0.004,0.222,0.27,-0.001,-0.001,-0.013,-0.015,0.012,0.014
Gaetan Perrin,Auxerre,Ligue 1,2022,26,Forward,WAM,7,228,1,0.395,0.328,0.13,0.328,0.13,0.834,,0.574,,1,0.395,0.064,0.025,0.064,0.025,0.221,0.087,0.258,0.102,0.029,0.011,0.229,0.09
Hugo Magnetti,Brest,Ligue 1,2022,24,Midfielder,CM,7,435,0,,0.097,0.02,0.097,0.02,0.047,,-0.001,,0,,0.184,0.038,0.184,0.038,0.217,0.045,0.11,0.023,0.035,0.007,0.075,0.015
Veljko Birmancevic,Toulouse,Ligue 1,2022,24,Midfielder,CM,2,48,0,,0.213,0.398,0.213,0.398,,,,,0,,0.065,0.122,0.065,0.122,0.215,0.403,0.183,0.342,0.064,0.12,0.119,0.223
Gelson Martins,Monaco,Ligue 1,2022,27,Midfielder,WAM,3,85,0,,0.211,0.223,0.211,0.223,0.353,,0.221,,0,,0.066,0.07,0.065,0.069,0.211,0.224,0.097,0.103,-0.026,-0.027,0.123,0.13
Moussa Sissoko,Nantes,Ligue 1,2022,33,Midfielder,CM,2,179,0,,0.07,0.035,0.07,0.035,,,,,0,,0.232,0.117,0.232,0.117,0.21,0.106,0.114,0.057,0.081,0.041,0.032,0.016
Bradley Barcola,Lyon,Ligue 1,2022,20,Forward,FW,5,55,0,,0.249,0.408,0.249,0.408,,,,,0,,0.047,0.077,0.047,0.077,0.205,0.336,0.112,0.183,0.003,0.005,0.109,0.178
Danilo Pereira,Paris Saint-Germain,Ligue 1,2022,31,Midfielder,DMC,5,306,0,,0.502,0.148,0.502,0.148,0.222,,-0.124,,0,,0.092,0.027,0.091,0.027,0.204,0.06,0.513,0.151,0.261,0.077,0.252,0.074
Jackson Porozo,Troyes,Ligue 1,2022,22,Defender,CB,5,419,0,,0.397,0.085,0.397,0.085,0.112,,0.015,,0,,0.434,0.093,0.431,0.092,0.202,0.043,0.521,0.112,0.391,0.084,0.131,0.028
Rasmus Nicolaisen,Toulouse,Ligue 1,2022,25,Defender,CB,7,585,0,,0.427,0.066,0.427,0.066,0.207,,-0.062,,0,,0.057,0.009,0.052,0.008,0.197,0.03,0.367,0.056,0.272,0.042,0.095,0.015
Gauthier Hein,Auxerre,Ligue 1,2022,26,Forward,WAM,7,402,0,,0.321,0.072,0.321,0.072,0.212,,0.033,,0,,0.257,0.057,0.206,0.046,0.196,0.044,0.321,0.072,0.113,0.025,0.207,0.046
Birama Touré,Auxerre,Ligue 1,2022,30,Midfielder,DMC,7,616,0,,0.258,0.038,0.258,0.038,0.105,,0.052,,0,,0.068,0.01,0.067,0.01,0.192,0.028,0.157,0.023,0.054,0.008,0.103,0.015
Mamadou Sakho,Montpellier,Ligue 1,2022,32,Defender,CB,6,385,1,0.234,0.503,0.118,0.503,0.118,0.49,,0.432,,0,,0.041,0.01,0.035,0.008,0.191,0.045,0.265,0.062,0.188,0.044,0.076,0.018
Brendan Chardonnet,Brest,Ligue 1,2022,27,Defender,CB,7,585,0,,0.046,0.007,0.046,0.007,,,,,0,,0.194,0.03,0.191,0.029,0.191,0.029,0.5,0.077,0.448,0.069,0.052,0.008
Romain Faivre,Lyon,Ligue 1,2022,24,Midfielder,CAM,5,214,0,,0.093,0.039,0.093,0.039,0.029,,0.001,,1,0.421,0.395,0.166,0.216,0.091,0.19,0.08,0.371,0.156,0.232,0.098,0.138,0.058
Serhou Guirassy,Rennes,Ligue 1,2022,26,Forward,FW,1,22,0,,0.273,1.118,0.273,1.118,0.14,,-0.059,,0,,0.037,0.153,0.037,0.153,0.19,0.775,-0.065,-0.265,-0.052,-0.214,-0.012,-0.051
